committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00815415,"LAWLER FOR CONGRESS, INC.",2025,Q2,202601099793931757,F3,4010920261300611012,17,B-3240246,1931601,ORG,ORGANIZATION,,,MISSION NAVY YARD,WASHINGTON,DC,20003,,,,,STAFF DINNER,OTHER,X,,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,2025-03-26 00:00:00,551.44,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-24 02:36:08,4012320261303400016,,B-3240180,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601099793931757,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,"",P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q3,202604169863132674,F3,4041620261435907537,17,BF16F0CA7FC714BB68C4,1967964,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-06-03 00:00:00,235.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510961967,,B0CF5F66ED35346858CD,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863132674,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00116632,HAL ROGERS FOR CONGRESS,2026,Q1,202604159857681622,F3,4041520261435730683,17,B-42648,1964676,ORG,ORGANIZATION,,,OCEAN PRIME RESTAURANT,WASHINGTON,DC,20005,,,,,MEAL EXPENSE,TRAVEL,X,,MEMO: SUBVENDOR OF-CARDMEMBER SERVICE,2026-01-14 00:00:00,208.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948239,,B-42627,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857681622,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2026,Q1,202604159857757113,F3,4041520261435730793,17,500177003,1964951,ORG,ORGANIZATION,,,BARREL,WASHINGTON,DC,200034330,,,,,MEALS,TRAVEL,,,,2026-01-16 00:00:00,83.31,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948494,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857757113,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00788414,ERIC BURLISON FOR CONGRESS,2025,YE,202604169863150531,F3,4041620261435907581,17,B70D4E0C940124B45A5B,1968218,ORG,ORGANIZATION,,,DEL FRISCOS,WASHINGTON,DC,200014959,,,,,MEALS,TRAVEL,,,,2025-10-24 00:00:00,1891.82,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510958530,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863150531,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00422980,COHEN FOR CONGRESS,2026,Q1,202604169863125838,F3,4041620261435907528,17,501324443,1967894,ORG,ORGANIZATION,,,PANERA BREAD,WASHINGTON,DC,202290002,,,,,REFRESHMENTS FOR BREAKFAST FUNDRAISER,OTHER,X,,*,2026-02-12 00:00:00,290.42,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510958879,,501324440,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863125838,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00919183,MELISSA BEAN FOR CONGRESS,2026,Q1,202604159857821847,F3,4041520261435730914,17,500099094,1965224,ORG,ORGANIZATION,,,THE FROST GROUP,WASHINGTON,DC,200034357,,,,,MEALS,TRAVEL,,,,2026-03-11 00:00:00,6000.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510945108,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857821847,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00617662,CAPTAIN HIGGINS FOR CONGRESS,2026,Q1,202604159857582600,F3,4041520261435730572,17,B49F0A473463A4637BCD,1964343,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEETINGS/MEALS,TRAVEL,,,,2026-03-17 00:00:00,78.50,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510950340,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857582600,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00116632,HAL ROGERS FOR CONGRESS,2026,Q1,202604159857681623,F3,4041520261435730683,17,B-42596,1964676,ORG,ORGANIZATION,,,THE CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,TRAVEL,X,,MEMO: SUBVENDOR OF-CARDMEMBER SERVICE,2025-12-16 00:00:00,90.64,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948243,,B-42573,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857681623,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00660555,SYLVIA GARCIA FOR CONGRESS,2026,Q1,202604159857808716,F3,4041520261435730870,17,501047524,1965126,ORG,ORGANIZATION,,,TWENTY FIRST CENTURY GROUP,WASHINGTON,DC,200034008,,,,,HOST LUNCHEON,OTHER,,,,2026-03-22 00:00:00,605.00,,,,,,,,,,,,,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510945643,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857808716,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2026,Q1,202604159857757111,F3,4041520261435730793,17,500179612,1964951,ORG,ORGANIZATION,,,THE EASTERN,WASHINGTON,DC,200032504,,,,,MEALS,TRAVEL,,,,2026-01-26 00:00:00,240.10,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948490,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857757111,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2026,Q1,202604159857757117,F3,4041520261435730793,17,500177386,1964951,ORG,ORGANIZATION,,,THE EASTERN,WASHINGTON,DC,200032504,,,,,MEALS,TRAVEL,,,,2026-01-16 00:00:00,142.71,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948508,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857757117,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00116632,HAL ROGERS FOR CONGRESS,2026,Q1,202604159857681625,F3,4041520261435730683,17,B-42734,1964676,ORG,ORGANIZATION,,,THE PRIME RIB,WASHINGTON,DC,20006,,,,,MEAL EXPENSE,TRAVEL,X,,MEMO: SUBVENDOR OF-CARDMEMBER SERVICE,2026-02-11 00:00:00,465.55,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510948248,,B-42707,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857681625,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00543363,CITIZENS FOR BOYLE,2026,Q1,202604159857642556,F3,4041520261435730621,17,501042361,1964502,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEAL,TRAVEL,X,,*,2026-02-11 00:00:00,207.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510951893,,501042339,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857642556,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00632067,RON ESTES FOR CONGRESS,2026,Q1,202604159862272941,F3,4041520261435730952,17,B47CC72001B6F4A8E918,1965314,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,X,,,2026-01-15 00:00:00,333.62,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510943147,,BF5782AC3BA654807B76,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862272941,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133045,F3,4041620261435907538,17,B339E5660F11E41D5AFC,1967965,ORG,ORGANIZATION,,,U.S. SENATE DINING AND CATERING,WASHINGTON,DC,205100001,,,,,MEALS & CATERING,TRAVEL,X,,,2025-11-18 00:00:00,56.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959140,,BD6C24FA6142249A989B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133045,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00919183,MELISSA BEAN FOR CONGRESS,2026,Q1,202604159857821847,F3,4041520261435730914,17,500099093,1965224,ORG,ORGANIZATION,,,THE FROST GROUP,WASHINGTON,DC,200034357,,,,,MEALS,TRAVEL,,,,2026-03-11 00:00:00,166.39,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510945107,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857821847,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00734319,BOOKER VICTORY FUND,2026,Q1,202604159857307941,F3X,4041520261435733767,21B,500060048,1963680,ORG,ORGANIZATION,,,"WHOLE FOODS - WASHINGTON, DC",WASHINGTON,DC,200051908,,,,,MEALS,TRAVEL,X,,*,2026-02-26 00:00:00,18.01,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510957563,,500059918,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857307941,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,N,,J
C00617662,CAPTAIN HIGGINS FOR CONGRESS,2026,Q1,202604159857582596,F3,4041520261435730572,17,B80AB0877573E4367812,1964343,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEETINGS/MEALS,TRAVEL,,,,2026-02-18 00:00:00,794.90,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510950327,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857582596,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133031,F3,4041620261435907538,17,BDD8E7D17BE724FD58E2,1967965,ORG,ORGANIZATION,,,U.S. SENATE DINING AND CATERING,WASHINGTON,DC,205100001,,,,,MEALS & CATERING,TRAVEL,X,,,2025-10-22 00:00:00,57.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959097,,B0FF83D9B31AB40EDAF0,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133031,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133038,F3,4041620261435907538,17,B555AED936944426E894,1967965,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-11-12 00:00:00,168.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959118,,B0FF83D9B31AB40EDAF0,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133038,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,2026,M4,202604159857279662,F3X,4041520261435733561,21B,500102844,1963361,IND,INDIVIDUAL,,,"PHILLIPS, KATHERINE",WASHINGTON,DC,200026686,,,,,"MEALS, DUES, TRAVEL REIMBURSEMENT (SEE BELOW IF ITEMIZED)",TRAVEL,,,,2026-03-03 00:00:00,441.58,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510953938,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857279662,Other Federal Operating Expenditures,PHILLIPS,KATHERINE,,,,,,,,,,,,,,,,Q,,U
C00458398,BENNET FOR COLORADO,2026,Q1,202604159857588626,F3,4041520261435730588,21,500030997,1964400,ORG,ORGANIZATION,,,US SENATE CAFE,WASHINGTON,DC,205100001,,,,,OFFICIAL EXPENSE: MEALS,TRAVEL,,,,2026-03-11 00:00:00,27.60,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510950673,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857588626,Other Disbursements,,,,,,,,,,,,,,,,,,S,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133050,F3,4041620261435907538,17,B2A87196A0C644A4F8E6,1967965,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-12-05 00:00:00,55.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959154,,BD6C24FA6142249A989B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133050,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00543363,CITIZENS FOR BOYLE,2026,Q1,202604159857642553,F3,4041520261435730621,17,501042374,1964502,ORG,ORGANIZATION,,,CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,MEAL,TRAVEL,X,,*,2026-01-27 00:00:00,234.10,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510951884,,501042338,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857642553,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00647339,JOHN CURTIS FOR UTAH,2026,Q1,202604159857688815,F3,4041520261435730702,17,B-734960,1964715,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2026-02-18 00:00:00,110.40,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510951034,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857688815,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q3,202604169863132698,F3,4041620261435907537,17,B221CC3417BD44797921,1967964,ORG,ORGANIZATION,,,U.S. SENATE DINING AND CATERING,WASHINGTON,DC,205100001,,,,,MEALS,TRAVEL,X,,,2025-07-10 00:00:00,182.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510962038,,B2941820B8D904194B10,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863132698,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00632067,RON ESTES FOR CONGRESS,2026,Q1,202604159862272948,F3,4041520261435730952,17,B4B07967E5354439CA03,1965314,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,X,,,2025-11-17 00:00:00,3039.78,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510943167,,B12E14AC87BC447E2983,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862272948,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00458398,BENNET FOR COLORADO,2026,Q1,202604159857588626,F3,4041520261435730588,21,500030966,1964400,ORG,ORGANIZATION,,,US SENATE CAFE,WASHINGTON,DC,205100001,,,,,OFFICIAL EXPENSE: MEALS,TRAVEL,,,,2026-02-17 00:00:00,110.40,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510950672,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857588626,Other Disbursements,,,,,,,,,,,,,,,,,,S,,P
C00632067,RON ESTES FOR CONGRESS,2026,Q1,202604159862272927,F3,4041520261435730952,17,BC68E81E6C92646D6916,1965314,ORG,ORGANIZATION,,,MEMBER LUNCH FUND,WASHINGTON,DC,205150001,,,,,MEAL EXPENSES,TRAVEL,,,,2026-02-09 00:00:00,1500.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510943105,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862272927,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00647339,JOHN CURTIS FOR UTAH,2026,Q1,202604159857688814,F3,4041520261435730702,17,B-734786,1964715,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2026-01-08 00:00:00,165.60,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510951033,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857688814,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00632067,RON ESTES FOR CONGRESS,2026,Q1,202604159862272955,F3,4041520261435730952,17,B8510B9244E794E18B8B,1965314,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,X,,,2025-12-15 00:00:00,188.93,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510943190,,B219F58DED8124DFAB4E,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862272955,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133003,F3,4041620261435907538,17,BCC2334F9B507438D8FB,1967965,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-08-27 00:00:00,579.40,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959014,,B9337541969BD4449A5C,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133003,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,2025,YE,202604229866667649,F3,4042220261482527024,17,SB17.16024.6,1970667,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS EXPENSE,TRAVEL,X,,,2025-11-28 00:00:00,881.47,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-23 02:51:46,4052220261511254959,,SB17.16024,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866667649,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00859892,VINCE FONG FOR CONGRESS,2025,YE,202604159857708712,F3,4041520261435730740,17,B36DFCF70E1CD4CDCB54,1964809,ORG,ORGANIZATION,,,I EGG YOU,WASHINGTON,DC,20003,,,,,STAFF MEALS,TRAVEL,X,,,2025-11-07 00:00:00,670.26,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510946954,,BE654D7FDFDFC4BFA972,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857708712,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00915041,ANGIE FOR FLORIDA,2026,Q1,202604169863124056,F3,4041620261435907508,17,SB17.10164,1967831,ORG,ORGANIZATION,,,CHARLENE'S BAR & GRILLE,WASHINGTON,DC,20001,,,,,MEALS,TRAVEL,,,,2026-03-27 00:00:00,448.00,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510960958,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863124056,Operating Expenditures,,,,,,,,,,,,,,,,,,S,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133049,F3,4041620261435907538,17,B688C3876A7BC4903809,1967965,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-12-03 00:00:00,361.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959151,,BD6C24FA6142249A989B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133049,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00764381,SHONTEL BROWN FOR CONGRESS,2026,Q1,202604159857523710,F3,4041520261435730509,17,500580510,1964177,ORG,ORGANIZATION,,,EL BEBE,WASHINGTON,DC,200033957,,,,,LUNCH EVENT CATERING,FUNDRAISING,X,,*,2026-02-09 00:00:00,453.36,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510951743,,500580511,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857523710,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q3,202604169863132696,F3,4041620261435907537,17,BF730656AA70C468E942,1967964,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-07-01 00:00:00,37.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510962034,,B2941820B8D904194B10,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863132696,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q3,202604169863132703,F3,4041620261435907537,17,B457E6976FD134B77AC3,1967964,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-07-22 00:00:00,48.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510962053,,B5625E7580EA64EA3B52,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863132703,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00652149,BURCHETT FOR CONGRESS,2026,Q1,202604179863171754,F3,4041720261435987064,17,B976F9172DD9946B1905,1968689,ORG,ORGANIZATION,,,WE THE PIZZA,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2026-03-30 00:00:00,118.43,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510961645,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863171754,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,YE,202604169863133047,F3,4041620261435907538,17,B1EAB9FAEFB754B9B8D3,1967965,ORG,ORGANIZATION,,,US SENATE,WASHINGTON,DC,20004,,,,,MEALS/CATERING,TRAVEL,X,,,2025-11-20 00:00:00,361.30,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-21 02:51:42,4052020261510959145,,BD6C24FA6142249A989B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604169863133047,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
